Asignatura Codificada,Cod.Car.Sec Codificado,Recursante,Anho,1P,Aprobado
34,1,0,9,0,0
34,0,0,9,0,0
34,3,0,9,0,0
34,1,0,9,0,0
34,1,1,9,0,0
34,1,0,9,0,0
34,3,0,9,0,0
34,4,0,9,0,0
34,1,0,9,0,0
34,1,0,9,0,0
34,1,0,9,0,0
34,3,0,9,0,0
34,1,0,9,0,0
34,3,0,9,0,0
34,7,0,9,0,0
34,3,0,9,0,0
34,1,0,9,0,0
34,1,0,9,0,0
34,1,0,9,0,0
34,1,0,9,0,0
34,1,0,9,0,0
34,0,0,9,0,0
34,1,0,9,0,0
34,6,0,9,0,0
34,3,0,9,0,0
34,1,0,9,0,0
34,1,0,9,0,0
34,1,0,9,0,0
34,3,0,9,0,0
34,0,0,9,0,0
34,0,0,9,0,0
34,1,0,9,0,0
34,1,0,9,0,0
34,1,0,9,0,0
34,1,1,9,0,0
34,3,0,9,0,0
34,6,0,9,0,0
34,1,0,9,0,0
34,6,0,9,0,0
34,1,0,9,0,0
34,3,0,9,0,0
34,1,0,9,0,0
34,6,0,9,0,0
34,1,0,9,0,0
34,3,0,9,0,0
34,1,0,9,0,0
34,1,0,9,0,0
34,1,0,9,0,0
34,1,0,9,0,0
34,1,0,9,0,0
34,1,0,9,0,0
34,1,0,9,0,0
34,1,0,9,0,0
34,3,0,9,0,0
34,1,0,9,0,0
34,3,0,9,0,0
34,1,1,9,0,0
34,3,0,9,0,0
34,6,0,9,0,0
34,1,0,9,0,0
34,1,0,9,0,0
34,3,0,9,0,0
34,3,0,9,0,0
34,1,0,9,0,0
34,1,0,9,0,0
34,1,1,9,0,0
34,1,0,9,0,0
34,1,1,9,0,0
34,1,0,9,0,0
12,4,0,9,5,0
12,0,0,9,0,0
12,0,0,9,0,0
12,0,0,9,7,0
12,3,0,9,0,0
12,7,0,9,5,0
12,1,0,9,0,0
12,1,1,9,17,1
12,3,0,9,8,0
12,1,0,9,7,0
12,4,1,9,0,0
12,0,0,9,0,0
12,1,0,9,14,0
12,3,0,9,3,0
12,3,1,9,15,0
12,1,0,9,5,0
12,1,0,9,0,0
12,7,0,9,2,0
12,3,0,9,9,0
12,1,0,9,3,0
12,7,0,9,2,0
12,1,1,9,11,0
12,3,1,9,9,0
12,0,1,9,12,0
12,1,0,9,0,0
12,1,0,9,7,0
12,1,1,9,16,0
12,6,0,9,7,0
12,1,0,9,7,0
12,4,0,9,9,0
12,7,1,9,11,0
12,1,1,9,15,1
12,1,0,9,0,0
12,6,0,9,10,0
12,2,0,9,14,0
12,1,1,9,10,0
12,3,0,9,7,0
12,3,0,9,0,0
12,1,0,9,9,0
12,6,0,9,8,0
12,0,1,9,10,1
12,1,0,9,0,0
12,3,0,9,8,0
12,1,1,9,7,0
12,3,0,9,9,0
12,3,0,9,10,0
12,1,1,9,14,0
12,1,0,9,0,0
12,1,1,9,12,0
12,3,1,9,12,0
12,2,1,9,11,0
12,1,0,9,10,0
12,7,0,9,4,0
12,4,0,9,3,0
12,0,0,9,8,0
12,1,0,9,0,0
12,3,1,9,14,0
12,3,0,9,15,0
12,1,0,9,0,0
12,1,1,9,13,0
12,1,1,9,0,0
12,1,1,9,11,0
12,0,0,9,6,0
12,3,0,9,7,0
12,1,1,9,12,0
12,1,0,9,6,0
12,1,0,9,8,0
12,1,0,9,6,0
12,6,0,9,6,0
12,0,1,9,11,0
12,7,1,9,13,0
12,6,1,9,15,0
12,1,1,9,9,0
12,2,0,9,11,0
12,4,0,9,5,0
12,3,1,9,6,0
12,1,0,9,0,0
12,1,0,9,6,0
12,1,0,9,0,0
12,3,0,9,14,0
12,1,0,9,6,0
12,0,1,9,15,1
12,0,0,9,6,0
12,3,0,9,12,0
12,1,1,9,9,0
12,3,1,9,11,0
12,6,0,9,0,0
12,1,0,9,13,0
12,1,0,9,10,0
12,4,0,9,0,0
12,6,0,9,5,0
12,4,1,9,10,0
12,1,0,9,8,0
12,1,0,9,10,0
12,1,0,9,0,0
12,6,1,9,13,0
12,1,0,9,10,0
12,3,0,9,0,0
12,6,0,9,12,0
12,3,0,9,8,0
12,6,1,9,9,1
12,4,1,9,15,1
12,1,1,9,16,1
12,1,0,9,14,0
12,1,1,9,13,1
12,3,1,9,16,0
12,3,1,9,0,0
12,6,0,9,5,0
12,3,0,9,0,0
12,4,1,9,10,0
12,4,0,9,12,0
12,3,1,9,18,0
12,1,0,9,7,0
12,4,0,9,4,0
12,0,1,9,12,0
12,1,1,9,10,0
12,3,0,9,0,0
12,3,0,9,11,0
12,1,1,9,20,1
12,1,1,9,17,0
12,1,0,9,10,0
12,1,1,9,13,1
12,1,0,9,7,0
12,1,0,9,8,0
12,3,1,9,12,0
12,3,0,9,5,0
12,4,0,9,11,0
12,1,1,9,12,0
12,1,0,9,6,0
12,3,0,9,0,0
12,0,1,9,10,0
12,6,0,9,11,0
12,1,0,9,10,0
12,1,1,9,9,0
12,1,0,9,0,0
12,4,0,9,11,0
12,1,1,9,5,0
12,1,1,9,18,1
12,1,0,9,0,0
12,1,1,9,12,0
12,4,0,9,5,0
12,1,0,9,0,0
12,7,0,9,0,0
12,3,0,9,11,0
12,1,0,9,12,0
12,4,0,9,11,0
12,3,1,9,14,1
12,1,1,9,4,0
12,1,0,9,17,0
12,1,0,9,11,0
12,0,0,9,7,0
12,1,0,9,6,0
12,3,0,9,7,0
12,6,0,9,10,0
12,3,0,9,0,0
12,1,1,9,9,0
12,1,1,9,21,1
12,6,0,9,13,0
12,3,1,9,9,0
12,1,0,9,8,0
12,3,0,9,12,0
12,1,1,9,14,0
12,1,0,9,0,0
12,1,0,9,7,0
12,0,0,9,5,0
12,1,1,9,22,1
12,3,1,9,14,0
12,3,1,9,0,0
12,3,0,9,12,0
12,1,1,9,22,1
12,3,0,9,0,0
12,1,0,9,7,0
12,1,1,9,10,0
12,1,0,9,9,0
12,3,0,9,8,0
12,1,1,9,9,0
12,4,0,9,14,0
12,1,1,9,13,1
12,1,1,9,15,1
12,1,0,9,4,0
12,1,1,9,17,1
12,3,0,9,12,0
12,0,0,9,4,0
12,3,0,9,8,0
12,1,1,9,20,1
12,3,0,9,0,0
12,3,0,9,8,0
12,1,0,9,13,0
12,1,0,9,0,0
12,3,0,9,0,0
12,3,0,9,12,0
12,3,0,9,10,0
12,2,0,9,0,0
12,3,0,9,5,0
12,1,0,9,10,0
12,1,1,9,13,0
12,3,1,9,14,0
12,1,0,9,7,0
12,1,1,9,13,1
12,1,0,9,5,0
12,4,0,9,16,0
12,6,0,9,9,0
12,0,0,9,8,0
12,3,0,9,5,0
12,1,0,9,9,0
12,1,0,9,6,0
12,1,1,9,14,1
12,1,1,9,16,1
12,3,1,9,6,0
12,1,0,9,0,0
12,1,1,9,16,0
12,4,0,9,9,0
12,1,1,9,17,1
12,3,0,9,8,0
12,3,1,9,18,1
12,1,1,9,12,1
12,1,1,9,16,1
12,1,1,9,0,0
12,1,1,9,17,1
12,0,1,9,9,0
12,1,0,9,0,0
12,1,0,9,0,0
12,6,0,9,0,0
12,1,0,9,4,0
12,4,1,9,15,0
12,1,1,9,11,0
12,3,1,9,9,0
12,1,0,9,5,0
12,1,0,9,15,0
12,1,0,9,2,0
12,2,1,9,17,0
12,3,1,9,18,1
12,6,1,9,13,0
12,3,0,9,2,0
12,4,0,9,9,0
12,1,1,9,21,1
12,1,0,9,8,0
12,1,1,9,14,1
12,6,1,9,8,0
12,0,1,9,15,0
12,1,0,9,9,0
12,1,1,9,16,0
12,6,0,9,8,0
12,1,1,9,11,1
12,3,1,9,7,0
12,1,0,9,8,0
12,3,0,9,0,0
12,1,1,9,13,0
12,6,0,9,10,0
12,0,0,9,8,0
12,1,1,9,13,1
12,0,0,9,12,0
12,1,1,9,12,0
12,1,0,9,10,0
12,3,1,9,14,1
12,6,0,9,0,0
12,3,1,9,12,0
12,3,0,9,10,0
12,1,0,9,6,0
12,4,0,9,3,0
12,7,1,9,11,0
12,1,0,9,5,0
12,0,0,9,3,0
12,1,1,9,6,0
12,1,0,9,0,0
12,1,0,9,3,0
12,1,0,9,6,0
12,1,0,9,4,0
12,1,0,9,6,0
12,4,1,9,12,1
12,1,0,9,6,0
12,1,1,9,12,0
12,1,1,9,10,0
12,1,1,9,16,1
12,3,0,9,5,0
12,3,0,9,15,0
12,3,0,9,9,0
12,1,1,9,8,1
12,7,1,9,14,0
12,1,1,9,12,0
12,4,1,9,14,0
12,3,1,9,11,0
12,0,0,9,2,0
12,3,1,9,16,1
12,4,0,9,12,0
12,3,0,9,17,0
12,6,1,9,9,0
12,1,1,9,9,0
12,1,0,9,5,0
12,1,1,9,10,0
12,2,0,9,6,0
12,1,0,9,13,0
12,1,0,9,15,0
12,1,0,9,7,0
12,3,0,9,4,0
12,1,0,9,9,0
12,6,1,9,7,0
12,1,1,9,15,0
12,1,1,9,11,0
12,1,0,9,15,0
12,3,1,9,8,0
12,0,0,9,4,0
12,3,0,9,15,0
12,7,0,9,8,0
12,1,0,9,4,0
12,3,0,9,8,0
12,6,1,9,18,1
12,7,1,9,8,0
12,7,1,9,12,0
12,1,1,9,14,0
12,4,1,9,10,0
12,3,0,9,7,0
12,3,0,9,6,0
12,3,1,9,12,1
12,3,1,9,18,1
12,1,1,9,12,0
12,3,1,9,11,0
12,4,1,9,11,1
12,3,1,9,18,0
12,1,0,9,10,0
12,1,0,9,8,0
12,1,0,9,9,0
12,1,1,9,22,1
12,1,1,9,13,0
12,3,1,9,21,1
12,2,1,9,12,0
12,1,1,9,19,1
12,1,1,9,13,1
12,1,0,9,10,0
12,4,0,9,10,0
12,6,0,9,12,0
12,1,1,9,18,1
12,1,1,9,16,0
12,1,1,9,16,0
12,0,0,9,8,0
12,7,1,9,17,1
12,1,0,9,9,0
12,6,1,9,16,0
12,6,0,9,0,0
12,1,0,9,12,0
12,1,1,9,11,0
12,1,0,9,8,0
12,1,0,9,2,0
12,4,1,9,11,0
12,7,0,9,0,0
12,1,1,9,16,1
12,6,1,9,12,0
12,4,1,9,8,0
12,4,1,9,7,1
12,6,0,9,10,0
12,1,0,9,0,0
12,3,0,9,6,0
12,3,0,9,15,0
12,1,1,9,20,1
12,1,0,9,5,0
12,1,0,9,6,0
12,1,0,9,11,0
12,3,1,9,19,0
12,3,1,9,9,0
12,1,1,9,19,1
12,3,1,9,17,1
12,4,1,9,18,1
12,7,1,9,10,0
12,6,0,9,11,0
12,4,1,9,19,1
12,3,1,9,18,1
12,2,1,9,10,0
12,1,1,9,10,0
12,1,0,9,11,0
12,1,0,9,9,0
12,3,0,9,14,0
12,1,1,9,20,1
12,1,0,9,8,0
12,0,0,9,12,0
12,1,1,9,14,0
12,6,1,9,16,1
12,1,0,9,13,0
12,3,0,9,9,0
12,3,1,9,11,0
12,1,1,9,11,1
12,1,0,9,10,0
12,4,0,9,2,0
12,6,0,9,11,0
12,1,0,9,4,0
12,1,1,9,19,1
12,1,1,9,10,1
12,3,1,9,18,0
12,3,0,9,0,0
12,0,0,9,0,0
12,0,0,9,0,0
12,3,0,9,10,0
12,1,0,9,9,0
12,3,0,9,12,0
12,1,1,9,13,0
12,1,0,9,0,0
12,3,0,9,6,0
12,1,0,9,3,0
12,1,0,9,0,0
12,3,1,9,11,1
12,1,1,9,19,1
12,6,0,9,11,0
12,1,1,9,12,0
12,1,0,9,0,0
12,1,0,9,12,0
12,1,0,9,0,0
12,1,0,9,10,0
12,3,0,9,7,0
12,6,0,9,8,0
12,1,1,9,15,0
12,1,1,9,11,0
12,7,0,9,7,0
12,1,1,9,18,0
12,1,1,9,9,1
12,1,0,9,5,0
12,1,1,9,12,0
12,1,0,9,5,0
12,1,0,9,0,0
12,1,1,9,15,1
12,0,0,9,7,0
12,1,1,9,18,1
12,0,0,9,6,0
12,1,1,9,13,0
12,1,0,9,7,0
12,1,0,9,11,0
12,1,0,9,7,0
12,1,1,9,19,1
12,1,1,9,16,1
12,3,0,9,5,0
12,3,0,9,8,0
12,1,0,9,11,0
12,3,1,9,15,0
12,3,0,9,7,0
12,4,0,9,8,0
12,6,1,9,19,1
12,1,0,9,5,0
12,1,0,9,6,0
12,1,0,9,8,0
12,1,0,9,8,0
12,3,0,9,0,0
12,1,0,9,7,0
12,1,1,9,4,1
12,3,1,9,20,1
12,1,0,9,6,0
12,1,1,9,14,0
12,4,1,9,9,0
12,4,1,9,16,0
12,3,0,9,7,0
12,1,1,9,10,0
12,7,0,9,0,0
12,1,1,9,15,1
12,1,0,9,7,0
12,1,1,9,14,1
12,7,0,9,3,0
12,7,0,9,5,0
357,1,0,9,4,0
357,2,0,9,0,0
357,1,0,9,0,0
357,1,0,9,0,0
357,1,0,9,0,0
357,3,0,9,18,0
357,1,0,9,0,0
357,3,1,9,20,0
357,1,0,9,0,0
357,6,0,9,20,0
357,6,0,9,10,0
357,7,0,9,0,0
357,1,0,9,0,0
357,3,0,9,0,0
357,1,0,9,18,0
357,1,0,9,14,0
357,6,0,9,18,0
357,3,1,9,18,0
357,6,0,9,16,0
357,6,0,9,20,0
357,1,0,9,14,0
357,3,0,9,22,0
357,1,0,9,14,0
357,1,0,9,18,0
357,7,0,9,0,0
357,6,0,9,0,0
357,2,0,9,14,0
357,4,0,9,0,0
357,1,0,9,18,0
357,1,0,9,12,0
357,1,0,9,12,0
357,2,0,9,20,0
357,1,1,9,18,0
357,0,0,9,14,0
357,3,0,9,0,0
357,1,0,9,18,0
357,6,0,9,16,0
357,4,0,9,18,0
357,3,0,9,0,0
357,4,0,9,20,0
357,0,0,9,18,0
357,6,0,9,0,0
357,1,0,9,22,0
357,3,1,9,16,0
357,2,0,9,22,0
357,3,0,9,20,0
357,1,0,9,0,0
357,3,0,9,18,0
357,1,0,9,16,0
357,3,0,9,0,0
357,6,0,9,20,0
357,1,0,9,16,0
357,1,0,9,16,0
357,3,0,9,18,0
357,1,1,9,12,0
357,1,0,9,0,0
357,1,0,9,10,0
357,1,0,9,0,0
357,0,1,9,0,0
357,4,0,9,14,0
357,1,1,9,0,0
357,3,0,9,0,0
357,1,0,9,0,0
357,1,0,9,10,0
357,3,0,9,18,0
357,7,0,9,20,0
357,1,1,9,10,0
357,1,0,9,20,0
357,3,0,9,0,0
357,1,0,9,22,0
357,6,0,9,12,0
357,3,0,9,24,0
357,2,0,9,0,0
357,1,0,9,24,0
357,3,0,9,22,0
357,3,0,9,0,0
357,3,0,9,24,0
357,3,0,9,22,0
357,1,0,9,22,0
357,6,0,9,20,0
357,1,0,9,14,0
357,1,0,9,24,0
357,3,0,9,0,0
357,1,0,9,16,0
357,4,0,9,14,0
357,1,0,9,20,0
357,1,0,9,12,0
357,1,0,9,20,0
357,1,0,9,22,0
357,1,0,9,12,0
357,3,0,9,22,0
357,3,0,9,0,0
357,1,0,9,14,0
357,1,0,9,8,0
357,1,0,9,24,0
357,1,0,9,16,0
357,1,0,9,20,0
357,3,0,9,0,0
357,4,0,9,18,0
357,2,0,9,0,0
357,3,0,9,0,0
357,1,1,9,0,0
357,3,1,9,0,0
357,1,0,9,18,0
357,6,0,9,0,0
357,1,0,9,18,0
357,1,1,9,18,0
357,3,0,9,0,0
357,1,0,9,18,0
357,1,0,9,22,0
357,0,0,9,0,0
357,3,0,9,20,0
357,3,0,9,0,0
357,6,0,9,0,0
357,3,0,9,24,0
357,3,0,9,0,0
357,1,0,9,20,0
357,1,0,9,20,0
357,1,0,9,0,0
357,6,0,9,22,0
357,1,0,9,20,0
357,1,0,9,20,0
357,4,0,9,6,0
357,3,0,9,22,0
357,3,0,9,0,0
357,1,0,9,14,0
357,1,0,9,20,0
357,6,0,9,18,0
357,1,0,9,18,0
357,3,0,9,0,0
357,1,0,9,0,0
357,1,0,9,22,0
357,1,0,9,24,0
357,6,0,9,0,0
357,3,0,9,22,0
357,4,0,9,0,0
357,3,1,9,0,0
357,3,0,9,0,0
357,3,0,9,18,0
357,3,0,9,0,0
357,1,1,9,0,0
357,1,0,9,18,0
357,1,0,9,22,0
357,1,0,9,18,0
357,3,0,9,0,0
357,1,0,9,20,0
357,1,0,9,22,0
357,6,0,9,0,0
357,1,0,9,20,0
357,3,1,9,0,0
357,1,0,9,12,0
357,6,0,9,14,0
357,1,0,9,12,0
357,1,0,9,8,0
357,7,1,9,0,0
357,3,0,9,20,0
357,6,0,9,16,0
357,6,0,9,12,0
357,3,0,9,0,0
357,3,0,9,16,0
357,3,0,9,20,0
357,3,0,9,16,0
357,4,0,9,12,0
357,6,0,9,16,0
357,1,0,9,10,0
357,3,0,9,12,0
357,7,0,9,16,0
357,6,0,9,24,0
357,4,0,9,0,0
357,1,0,9,0,0
357,3,0,9,20,0
357,1,0,9,18,0
357,1,0,9,12,0
357,3,0,9,22,0
357,4,0,9,18,0
357,1,0,9,20,0
357,3,0,9,12,0
357,0,0,9,18,0
357,3,0,9,20,0
357,3,0,9,18,0
357,0,0,9,20,0
357,3,0,9,0,0
357,3,0,9,16,0
357,3,0,9,20,0
357,2,0,9,18,0
357,1,0,9,20,0
357,3,0,9,12,0
357,1,0,9,14,0
357,6,0,9,14,0
357,1,0,9,16,0
357,1,0,9,20,0
357,1,1,9,16,0
357,4,0,9,12,0
357,6,1,9,22,0
357,1,0,9,24,0
357,3,0,9,0,0
357,6,0,9,14,0
357,1,0,9,16,0
357,2,0,9,20,0
357,1,0,9,18,0
357,6,0,9,0,0
357,7,0,9,0,0
357,1,0,9,18,0
357,1,0,9,18,0
357,1,0,9,0,0
357,4,0,9,0,0
357,4,0,9,18,0
357,6,0,9,22,0
357,1,0,9,0,0
357,1,0,9,22,0
357,7,0,9,14,0
357,7,0,9,14,0
357,1,0,9,16,0
357,4,0,9,20,0
357,1,0,9,18,0
357,4,0,9,20,0
357,6,0,9,10,0
357,4,0,9,8,0
357,3,0,9,14,0
357,1,0,9,14,0
357,0,0,9,18,0
357,1,0,9,12,0
357,4,0,9,24,0
357,1,1,9,8,0
357,7,0,9,24,0
357,3,0,9,18,0
357,4,1,9,14,0
357,6,0,9,22,0
357,6,0,9,18,0
357,3,0,9,18,0
357,1,0,9,20,0
357,3,0,9,16,0
357,3,0,9,22,0
357,1,0,9,0,0
357,1,0,9,18,0
357,3,0,9,4,0
357,1,0,9,16,0
357,1,0,9,18,0
357,1,0,9,20,0
357,1,0,9,0,0
357,1,0,9,20,0
357,6,0,9,18,0
357,6,0,9,22,0
357,1,0,9,20,0
357,3,0,9,18,0
357,3,0,9,18,0
357,6,0,9,12,0
357,1,0,9,8,0
357,1,0,9,18,0
357,1,0,9,14,0
357,1,1,9,0,0
357,6,0,9,0,0
357,3,0,9,0,0
357,1,0,9,10,0
357,1,0,9,20,0
357,1,0,9,18,0
357,7,0,9,16,0
357,1,0,9,0,0
357,1,0,9,14,0
357,3,1,9,0,0
357,6,0,9,20,0
357,3,0,9,12,0
357,1,0,9,22,0
357,1,0,9,22,0
357,1,0,9,18,0
357,1,0,9,14,0
357,1,0,9,14,0
357,4,1,9,14,0
357,3,0,9,0,0
357,3,0,9,0,0
357,1,1,9,20,0
357,4,0,9,20,0
357,3,0,9,14,0
357,3,0,9,0,0
357,3,0,9,8,0
357,1,0,9,22,0
357,3,0,9,18,0
357,1,0,9,18,0
357,3,0,9,16,0
357,1,0,9,18,0
357,1,0,9,12,0
357,3,1,9,0,0
357,1,1,9,22,0
357,6,0,9,20,0
357,3,0,9,18,0
357,7,0,9,0,0
357,1,0,9,12,0
357,1,0,9,18,0
357,1,0,9,22,0
357,6,0,9,16,0
357,7,0,9,6,0
357,1,0,9,16,0
357,3,0,9,0,0
357,7,0,9,20,0
357,6,0,9,0,0
357,1,0,9,14,0
357,7,0,9,0,0
357,4,0,9,20,0
52,1,1,9,1,0
52,1,0,9,0,0
52,0,0,9,1,0
52,3,0,9,0,0
52,7,1,9,13,0
52,1,0,9,11,0
52,1,0,9,0,0
52,7,0,9,1,0
52,4,0,9,1,0
52,1,0,9,1,0
52,1,0,9,0,0
52,1,0,9,2,0
52,4,1,9,0,0
52,1,0,9,1,0
52,1,0,9,1,0
52,3,0,9,6,0
52,3,0,9,17,0
52,1,0,9,0,0
52,1,0,9,2,0
52,7,0,9,0,0
52,6,0,9,0,0
52,1,0,9,0,0
52,1,0,9,16,0
52,6,0,9,10,0
52,1,0,9,13,0
52,4,0,9,9,0
52,4,0,9,14,0
52,4,0,9,11,0
52,1,0,9,1,0
52,3,0,9,0,0
52,7,0,9,0,0
52,6,1,9,16,0
52,1,0,9,0,0
52,0,0,9,12,0
52,1,0,9,1,0
52,3,0,9,0,0
52,3,0,9,15,0
52,1,1,9,22,0
52,3,0,9,0,0
52,1,0,9,9,0
52,1,0,9,1,0
52,1,0,9,8,0
52,3,0,9,11,0
52,3,0,9,15,0
52,1,0,9,10,0
52,1,0,9,6,0
52,3,0,9,14,0
52,1,0,9,0,0
52,1,0,9,10,0
52,1,1,9,16,0
52,3,1,9,18,0
52,1,0,9,13,0
52,1,0,9,6,0
52,1,0,9,1,0
52,1,0,9,15,0
52,1,1,9,20,0
52,1,0,9,5,0
52,6,0,9,1,0
52,7,0,9,6,0
52,2,0,9,13,0
52,7,0,9,3,0
52,4,0,9,0,0
52,2,1,9,17,0
52,4,0,9,0,0
52,3,1,9,12,0
52,1,0,9,1,0
52,1,0,9,1,0
52,1,0,9,1,0
52,1,0,9,9,0
52,2,0,9,5,0
52,1,0,9,0,0
52,0,1,9,13,0
52,1,0,9,14,0
52,0,1,9,15,0
52,1,0,9,1,0
52,1,1,9,17,0
52,1,0,9,8,0
52,1,0,9,1,0
52,6,0,9,0,0
52,4,0,9,13,0
52,1,0,9,0,0
52,3,0,9,0,0
52,6,1,9,19,0
52,6,1,9,16,0
52,4,1,9,21,0
52,1,0,9,0,0
52,3,1,9,20,0
52,1,0,9,8,0
52,1,0,9,14,0
52,1,0,9,1,0
52,1,0,9,5,0
52,3,1,9,22,0
52,3,0,9,0,0
52,0,0,9,7,0
52,6,1,9,18,0
52,1,1,9,18,0
52,1,1,9,19,0
52,1,0,9,8,0
52,1,0,9,1,0
52,4,1,9,0,0
52,1,1,9,16,0
52,3,0,9,14,0
52,1,1,9,21,0
52,3,0,9,0,0
52,0,0,9,11,0
52,2,0,9,2,0
52,3,0,9,8,0
52,1,0,9,1,0
52,3,0,9,0,0
52,1,1,9,14,0
52,0,1,9,12,0
52,3,0,9,0,0
52,6,1,9,19,0
